fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
SCOTIA CLIPPER,151320.6258,136920.892,173857.96410000004,177230.47019999998,183474.34709999996,177907.01759999993,184206.94300000012,184595.82929999992,179020.467,185395.2859999999,179804.22060000006,186213.9341000001,186655.75169999994,175051.06840000002,187614.7431999999,182043.2091999999,188593.19389999998,182947.92530000003,189485.75439999998,189927.9028,184210.4349,190763.90129999994,185013.87760000004,191603.74010000002,192047.58410000007,173842.49179999996,192862.9204,186995.16860000006,193564.541,187625.8672,194168.7447,194442.5094,188419.42439999996,194956.07519999996,188913.83010000008,195470.04020000008,195740.18000000002,177038.57200000001,196270.6469,190193.98079999996,196795.36830000003,190704.5489,197327.79009999998,197596.91879999996,191482.05659999995,198136.02609999993,192017.05520000003,198709.64400000006,199024.5921,180048.94269999993,199667.23500000002,193561.94620000006,200364.28410000008,194235.4486,201039.21399999998,201332.10019999996,195088.34649999996,201810.53329999998,195465.9446,202135.0712,202287.8342,207377.66959999996,226087.39969999995,226547.92409999995,234197.73329999988,226704.90669999996,234309.47859999991,234357.89999999997,226835.74919999996,234424.3933,226887.53849999997,234474.49190000002,234499.74920000008,98344.97610000001
SCOTIA CONFIANZA,0.0,0.0,90710.58799999999,179905.70429999995,201786.05070000008,195983.53639999998,203113.30689999994,203912.32840000003,197523.22460000005,204173.21880000006,195532.45159999997,202507.86669999998,203132.54609999998,191051.34300000002,205381.59979999994,199787.88130000007,207131.4937,200954.80360000013,208305.4262,209046.0195,203030.6103,210643.77600000004,204218.5318,211813.6703000001,212894.69340000005,193111.50209999995,214515.32039999988,208383.5618999999,215727.46289999998,209263.7043,216584.82120000003,217074.47640000007,210424.9170999999,217141.45400000006,210738.06519999995,218390.55799999987,219113.49340000006,198559.93759999995,220266.43870000012,213472.5729999999,221317.19160000005,214986.75869999995,222610.26439999996,223162.87089999998,216313.9615999999,223612.98389999996,216550.8382999999,223970.14720000004,224586.44179999997,203290.0283,225581.40509999995,219288.22199999998,227643.43049999993,221285.07079999987,229438.9512000001,230659.4911999999,223958.61449999997,231520.1530999999,222564.3688,231488.62820000004,232776.60899999994,218432.90670000008,226442.34859999994,227271.59310000006,235684.75330000007,228155.54699999993,235333.27640000003,236046.06500000012,229476.35610000003,237706.6051,231926.34069999997,239960.82510000002,240353.23840000003,101395.23980000002
SCOTIA DOLAR,3792.2377999999994,3425.5867,3792.9415000000004,3670.8133000000003,3793.4032999999995,3671.2607000000003,3793.8592000000003,3794.082299999999,3671.9033999999997,3794.5240000000013,3672.3305,3794.964200000001,3795.1999,3550.5701,3795.6751,3673.4637,3796.148400000001,3673.9363,3796.6543,3796.9067000000005,3674.7023,3797.4653999999996,3675.261199999999,3798.2246999999993,3798.9491000000007,3432.1447999999996,3800.9975999999997,3679.821700000001,3804.0980000000004,3683.0009,3807.7399,3809.7532999999994,3688.9736,3814.5480000000002,3694.3251999999993,3820.8197999999998,3824.3171000000007,3457.2842,3831.4124,3711.747,3840.1294,3721.2829999999994,3850.9001000000007,3856.8564,3738.331900000001,3869.2912999999994,3750.9165,3882.5623,3889.8116000000005,3519.5108000000005,3903.3717000000006,3784.5129,3918.1507,3799.0461999999998,3933.0441,3940.495500000001,3820.2816999999995,3954.6173000000003,3833.694799999999,3968.5307,3975.172400000001,3723.5885,3856.365,3860.2029,3992.6857000000005,3865.9387,3995.6487999999995,3996.4204,3868.2459,3997.9427,3869.6938999999998,3999.4238,4000.190400000001,1677.7260999999999
SCOTIA EE.UU,152652.4016,139984.77050000004,175692.2733000001,177882.3506000001,183902.84530000004,183259.96300000013,193971.4011,200338.25459999996,186083.2364,194434.82390000005,196368.09120000008,199657.9696000001,193350.14190000005,172596.7005000001,185732.0292,179994.6286999999,184841.59490000003,177933.90610000002,181660.43730000005,183443.3701,176926.69380000007,180151.38610000003,174521.14979999993,183863.25910000005,183749.39000000004,165801.81589999993,190528.0982,182632.82489999998,196465.66689999992,192143.76839999997,95753.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTIA GLOBAL - RETAIL,228289.93840000007,214285.93580000004,260935.59200000003,267067.3369,276335.5329999999,264357.0559000001,273590.83690000005,273713.5957999999,261984.8514,275126.28390000015,271111.6937,272264.649,267629.0723,249811.58400000012,275282.1686999999,270240.87749999994,282001.17909999995,276674.84920000006,288218.64600000007,292502.2188000001,280304.6216,290894.149,281200.0713000001,290145.9755,290089.0767000001,263982.4108000001,302543.9243,298087.47429999994,308434.4998,297641.22530000017,307065.15219999995,311041.5320000001,297923.12140000024,313857.11419999984,296727.4924,309362.1300000001,324957.4928000001,284027.2271,310323.31980000006,298429.21859999996,310671.7577999999,296303.2787999999,303677.6331000001,300985.6257999999,291488.368,290470.7605999998,275218.25440000003,275672.66889999976,284502.3647,257528.73490000007,284920.5002999999,282154.438,285627.62589999987,275612.32899999997,291811.91090000013,280443.5019,276660.3988999999,283301.56959999993,271457.82009999995,281568.82749999996,289752.5616000001,266719.104,224555.61930000002,232539.62049999996,244085.7933000001,245297.9974999999,262596.2763999999,268795.1061000001,252475.0202000001,263998.32259999996,256837.76160000003,265281.47260000015,269839.2942999999,116583.90739999995
SCOTIA GLOBAL-ACCIONES,79098.95749999996,72283.95199999998,102000.1194,112178.04610000004,114403.97750000001,110739.47459999996,111607.63300000002,109273.63739999998,100246.0301,107889.26520000002,106308.42869999999,107393.12450000002,102644.84650000001,93138.50879999997,102776.2565,100829.74699999997,104118.93390000005,103576.22180000006,108155.70550000003,112278.51800000003,111380.09169999996,112890.3591,101887.85620000002,99046.61370000003,101779.29060000002,93618.24760000002,107532.19109999997,76852.57920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTIA LATINOAMERICA,125322.90619999994,112347.74179999996,143713.54439999993,150045.45690000002,155473.26810000002,149663.4742,153452.20589999997,150509.42599999995,142158.19099999993,148142.62089999998,144818.0334999999,144398.7347999999,141261.6310999999,133112.03889999987,147213.66899999988,144214.22589999993,149682.91839999997,144005.98270000008,151426.3365,154099.51620000004,147443.4414,155185.7671,146380.1046,149032.54580000002,153647.77579999997,141241.96019999997,157459.98110000003,111708.80020000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTIA LEADER,160675.27529999998,146562.31110000002,185291.07720000003,187865.81420000005,193967.413,188717.52950000006,196091.23239999986,197671.48549999998,190720.0891,197180.05069999996,188748.45730000007,195033.70449999996,195698.7264,185113.26890000002,198890.49869999997,193268.06099999993,200174.9164,194406.33219999995,202124.04510000002,203643.88709999993,198661.5704,205707.9828999999,195818.53260000004,203649.5647,206900.35859999998,188128.80970000004,208730.5385,203776.446,210295.32379999993,203711.5596,209292.59400000004,209784.56419999996,202927.06600000005,207211.43779999999,201528.91069999995,208227.6052000001,209763.81039999996,190566.35900000003,211530.62750000003,205112.05800000005,212570.7986,206881.01360000006,214275.90879999992,215384.27520000003,208541.0129,214643.98320000005,207742.9955999999,215224.48120000013,216259.4875,196136.96440000003,218006.85980000006,213220.42700000003,221693.47309999994,218939.73010000004,228121.0672999999,232687.47619999995,226068.99719999998,232180.63900000005,217284.69440000004,227486.65729999985,231198.03439999997,215371.1881,218144.87730000002,221881.3698,236206.97679999995,229301.75090000004,236766.62320000003,238551.0675,231607.35779999997,238935.1776999999,234213.23239999995,242353.8839999999,244672.16420000003,104184.46680000001
SCOTIA MEDIANO PLAZO,87239.6109,78906.2433,109387.77440000002,114559.62550000004,118582.8797,115035.72859999999,119172.82590000003,119321.6956,115247.98330000004,119126.13940000003,113937.94910000004,117736.9083,118016.6059,111072.98199999997,119539.24500000002,116360.0289,120489.26320000003,116778.82089999996,121310.49110000001,122011.4473,118681.29830000001,123421.3226,119006.71769999998,123682.63460000002,124815.49280000004,113180.80269999996,125538.00730000003,122451.34689999995,126544.89480000002,122699.83090000002,127035.35310000001,127308.93290000001,123238.93490000004,127016.32419999999,123136.13029999998,127285.74299999999,127778.47320000001,115744.61589999996,128334.49890000005,124441.56280000001,128763.77450000001,124874.96459999999,129205.80009999996,129474.99049999996,125371.17350000002,129452.54799999998,125396.32649999997,129875.73460000003,130248.15770000001,117954.26400000007,130948.74570000001,127341.24080000003,132130.03100000002,129447.15269999999,134694.5378,136001.73080000005,131985.6137,136189.8865,130490.41210000006,135456.7407,136206.48309999998,127253.74439999998,131243.0659,133410.6405,140438.2209,136473.77969999998,141053.85799999998,141233.43730000005,136677.56919999994,141167.88469999997,137064.5796,141550.52339999995,142008.0553000001,59889.26909999998
SCOTIA MERCADOS DESARROLLADOS,232048.17130000007,215845.86589999995,265733.57610000006,264080.3376,270786.61189999996,267698.3541,280670.43869999994,286916.6191000002,261217.79190000013,272953.7513999997,276318.8347999999,284487.02110000025,274213.33929999993,249284.50139999998,270569.27170000004,263057.80700000003,274106.07130000007,262286.78620000015,265539.6578999999,274088.9994,268673.2989,271081.7355000002,254435.11359999992,264092.37230000005,267004.4263999999,237664.09420000014,274919.1238,265024.21460000006,290494.8275000001,281646.08600000007,290439.71750000014,287308.44800000015,274077.5292000001,291613.3361999999,285539.7534,298124.6980000001,296664.2607000001,257958.11100000003,288032.28229999996,276281.12189999997,297837.58999999997,292713.1956,310415.15090000007,312354.7468999999,311201.82509999996,304398.3156,286262.3267999999,287182.80030000006,291063.72949999984,269801.13969999994,311199.42469999986,311263.0300999999,321900.91839999985,316177.2827000002,334560.8915000002,328474.5203000001,326726.2055,337655.5837,359334.1749999999,379501.28119999974,393037.8047,374740.41170000006,335416.11280000006,349275.08329999994,368557.1968000003,375660.57280000014,396170.7526999996,414798.7927000001,400782.62900000013,431413.1827999999,419524.9389,436362.3629999999,449892.90190000035,193932.5363
SCOTIA MIXTO,94428.1567,86486.78619999999,118441.88249999995,123352.39810000002,126805.57910000002,123734.3819,128541.92130000005,130129.05220000006,123313.6075,128857.34229999999,125840.68569999997,128565.14809999999,125944.12319999994,115790.22169999995,125259.92490000001,121782.31589999997,126559.98130000003,122255.10399999998,125638.92199999995,126332.94769999999,122816.6645,127422.9021,122817.291,128849.82760000002,129581.11609999998,117517.1303,132824.56249999997,128518.45149999995,134898.2026,130013.24589999998,134882.1134,135069.08819999994,130436.32000000004,136098.838,132076.70169999998,136391.54869999998,139192.2685,123835.4291,136992.5077,132277.3132,138327.79330000002,133022.62029999998,137395.91360000003,136688.67959999997,132413.49099999998,133979.63259999998,128989.40019999997,131752.5604,132790.36340000003,120739.07629999999,134854.27789999996,131950.1694,135667.63759999996,132181.68009999994,138022.1001,136337.50680000006,134145.5865,138819.12579999998,138088.55259999997,143296.3405,144921.69589999996,134473.88149999996,127303.14009999999,128631.62199999997,134579.9979,132381.52919999996,137526.04550000004,139491.24440000003,133113.6368,139201.13929999992,136833.3249,142221.04579999993,144803.73170000003,61762.551100000004
SCOTIA OPTIMO,194455.8313,176910.88719999994,218981.6320000001,220847.87889999992,228403.84720000008,222042.90050000002,229910.17000000004,231048.43489999996,223316.67219999997,230760.58049999998,220542.88709999996,228021.0524999999,228610.47090000004,215584.74649999998,231862.55059999993,225502.1036,233709.21849999996,226817.22989999986,235416.7758999999,236555.8365,230232.07929999998,238662.42229999995,229114.81840000005,238028.4868000001,240353.85249999998,218295.16979999997,242337.40999999997,235977.94849999988,243804.13269999993,236265.55700000006,243779.68539999996,244252.34140000003,236426.3529,242681.88010000004,235680.08330000003,243873.96099999998,245080.97189999997,222283.6897,246567.87200000003,238850.6961000001,247475.7538,240469.0888999999,248887.46740000002,249568.04370000007,241752.2356000001,249505.75569999995,241502.76080000008,249777.5042,250477.8695,226772.98959999997,251688.25220000005,245037.14550000007,254429.89189999993,248641.5211999999,258164.07050000003,260632.25259999995,253094.44100000002,261011.26309999995,248347.70749999996,258736.59749999997,261075.15099999995,244057.57900000003,249986.84279999993,253697.3808,265897.54230000015,257522.34339999995,265809.5652,267465.09960000013,260220.2111,269143.29730000003,263283.84679999994,272525.752,274096.8119000001,116247.5268
SCOTIA PERMANENCIA,80543.7042,73165.7884,103328.14449999998,108635.99710000001,112287.50110000002,109189.75900000006,113181.7733,114123.78049999998,109252.3481,113437.74559999994,110681.3146,113749.75809999998,112942.48869999999,105184.6754,113020.84940000002,109455.5396,113948.14000000001,110130.42360000001,113541.26469999999,113777.3946,110209.62730000001,114221.21399999995,109129.72479999997,113821.51940000002,114708.07960000003,164340.18979999996,228255.9483999999,222640.53109999985,232121.5013999999,224039.69319999998,232042.37369999997,232174.0529999998,224674.8210999999,233049.27259999997,225494.50619999997,232743.2275999999,236511.82949999993,212462.80129999988,235286.47989999998,228346.9750999999,237379.52289999995,229188.29119999992,236764.80029999997,236819.37939999983,229950.54059999983,234714.5114999999,226613.5261999999,233322.17879999985,234677.02279999986,213009.29469999994,237191.16579999984,231562.38130000004,239261.0469999999,233413.43099999987,243052.84479999996,242567.13290000003,237152.3361999999,245317.39229999986,240061.2932999998,249056.52399999995,250987.10859999992,234323.91599999988,232877.45959999986,234341.84389999986,243007.2575999999,237033.7018999999,245415.4168999999,247481.9854,238477.8848999999,248026.7087999999,242331.19689999984,251211.45929999993,253937.5277999999,107695.7076
SCOTIA PRIORIDAD,131010.67220000002,118512.85329999997,153406.37780000007,157366.13829999996,162825.6084,157783.78470000008,163268.67290000003,163548.73830000006,158549.17639999988,164120.66119999997,159111.5858,164732.48180000004,165081.3790000001,154768.92639999997,165815.2340000001,160831.23859999998,166564.26889999997,161543.51070000004,167278.43219999998,167624.2410999999,162545.81040000002,168301.5289,163198.08980000007,168974.51580000002,169316.77469999998,153221.12969999996,169967.37629999997,164790.0526,170574.56769999996,165343.24000000005,171121.81,171381.70909999998,166084.90640000007,171857.19999999998,166540.6985000001,172327.04469999994,172570.65149999998,156078.62250000006,173031.61879999997,167680.67899999997,173500.01290000003,168129.0565,157118.02240000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTIA PROGRESO,0.0,0.0,85509.821,98856.0215,102414.40440000001,99442.2458,103021.63719999998,103303.0146,100172.16640000002,103774.87110000002,100663.81929999999,104331.2813,104703.93539999999,98342.1736,105526.4704,102515.05260000001,106264.58000000003,103116.0396,106956.0024,107328.8082,104123.7553,107955.96879999999,104729.63510000003,108606.5616,109072.21130000002,38792.201799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTIA PROXIMIDAD,49312.3599,44598.160299999996,71453.23119999998,77972.98749999997,80700.27399999999,78224.33810000001,80960.57219999997,81090.49619999998,78604.15129999998,81361.31360000001,78874.45029999998,81649.70549999997,81804.56900000002,76677.17300000001,82126.80740000002,79634.66029999999,82452.48070000003,79947.0637,82762.87370000003,82912.30409999996,80377.61379999999,83195.95120000001,80646.21010000003,83473.69480000001,83615.05579999997,75640.22139999998,83879.96920000002,81300.75059999998,84128.0827,81514.835,84327.54880000003,84421.02709999999,81782.4129,84594.76560000003,81945.96070000001,84761.7251,84849.9032,76711.5424,85010.8026,82350.23939999999,85178.9512,82513.6838,101982.60209999999,257466.9415000001,249499.09970000002,258162.98399999997,250180.9821000001,258898.30370000008,259272.07210000002,234519.4468,260053.0342999999,252097.6168,260946.49189999996,252953.0582999999,261801.82709999988,262194.49309999996,254087.3615000001,262855.5581,254619.58910000013,263329.52589999995,263549.6694000001,246730.98029999997,255420.85759999984,255806.4821999999,264419.0285,255949.1306000001,264540.5925,264598.5984,256111.56800000003,264682.74089999986,256173.11520000015,264740.80000000005,264770.5763000001,111041.97009999996
SCOTIA RETAIL DOLAR,36388.9848,32875.027599999994,36404.9614,35237.949100000005,36420.6027,35253.441399999996,36436.5332,36444.592399999994,35276.85380000001,36461.01690000002,35293.440200000005,36480.197100000005,36491.950999999994,34149.3615,36516.75470000001,35351.9416,36544.22519999999,35377.870800000004,36570.13859999999,36582.832700000006,35415.4468,36610.4123,35444.274000000005,36642.2094,36660.915100000006,33130.10180000001,36699.191000000006,35536.4045,36743.447799999994,35581.1974,36795.262500000004,36824.6846,35667.4996,36891.8045,35738.84899999999,36972.10730000001,37017.634,33476.580200000004,37112.0771,35965.121499999994,37219.18860000001,36077.62379999999,37346.94989999999,37417.822299999985,36280.003899999996,37563.477999999996,36425.5858,37719.578299999994,37805.9493,34224.58240000003,37974.9636,36832.833399999996,38145.21180000001,36995.3487,38311.3107,38395.05110000001,37235.77810000001,38558.55870000001,37394.0279,38724.027,38805.16940000001,36364.06149999999,37674.8526,37724.00899999999,39027.1057,37794.440500000004,39063.562799999985,39069.82609999999,37815.2098,39079.9409,37822.96180000001,39087.74320000001,39091.907199999994,16394.831899999997
SCOTIA VALORIZA,78107.795,70639.97690000001,100310.6563,105885.79380000003,109548.65919999998,106182.5593,109900.47020000003,110083.7284,106702.0084,110431.53199999992,107046.31279999997,110810.53790000001,111018.89459999996,104059.33630000001,111463.29799999997,108097.27540000001,111942.24590000002,108556.93180000002,112391.0138,112599.07440000001,109162.36019999997,113001.13330000003,109550.11919999996,113399.75089999998,113607.92279999999,102784.29480000005,113969.5057,110448.8131,114272.4485,110713.30319999995,114525.95499999996,114642.38829999996,111051.2681,25926.882700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECURITY  USA,164719.768,152279.726,168761.08480000007,164007.8737,170967.9003,164772.6095,169372.57079999996,165374.73959999997,152219.70650000006,162275.59680000003,161911.27290000007,164950.94250000003,154512.88279999996,141567.9888,160207.62379999994,158497.7416999999,162833.55750000005,53648.4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECURITY ACCIONES MI,160231.16689999995,149089.2156,164073.1794000001,160556.544,165278.1178,153344.71680000005,156614.26369999992,155015.8227,149908.74259999997,155431.1986,148853.3101,147996.59009999994,146626.71720000004,140603.65909999996,157644.16119999991,156190.31019999995,145432.51439999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECURITY DEUDA LOCAL,205938.44280000008,187174.25040000002,208032.30379999994,200688.89669999995,207359.48150000005,201313.04750000007,208732.0836,209184.35449999996,202117.73979999995,209075.57510000005,202455.73399999997,209266.16489999995,210691.64410000003,197170.45239999998,210929.54890000005,206062.98129999993,217549.9118,119511.64459999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
