fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8316-K,PROTECCION BANCOESTADO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KA,1528.2943,1534.8722,1539.9161,1541.3746,1546.6889,1553.0655,1559.4834,1564.6085,1567.1843,1569.2168,1571.5106,1574.7495,1583.1014,1590.704,1596.5075,1601.0115,1607.1078,1611.5769,1616.4872,1623.5083,1627.8458,1628.9622,1628.1481,1637.9663,1644.8399,1651.6933,1655.875,1662.0733,1665.2683,1668.3158,1671.2691,1675.8086,1676.6088,1675.9161,1680.2581,1684.9426,1690.8093,1696.2094,1697.993,1700.4811,1706.0804,1710.4011,1714.7557,1718.2483,1720.7954,1719.6048,1723.7192,1727.7759,1733.4006,1736.6655,1742.0328,1749.3446,1757.5631,1765.9117,1774.2406,1779.8338,1785.0517,1779.5608,1778.9311,1786.5968,1793.3573,1791.5023,1795.6281,1807.5618,1816.9587,1814.6157,1814.7321,1819.5041,1817.8054,1824.0944,1830.611,1829.4767,1834.2469
8316-K,PROTECCION BANCOESTADO,APV,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KAPV,1076.7361,1081.2319,1084.6312,1085.5095,1089.0976,1093.4376,1097.8004,1101.2519,1102.9135,1104.1872,1105.6494,1107.7711,1113.4884,1118.6873,1122.6095,1125.622,1129.7479,1132.734,1136.0242,1140.7966,1143.6875,1144.3095,1143.5806,1150.3136,1154.9769,1159.6407,1162.4118,1166.6027,1168.6796,1170.6576,1172.5635,1175.5816,1175.9815,1175.329,1178.2123,1181.3296,1185.2746,1188.9078,1189.9891,1191.5693,1195.3232,1198.1859,1201.066,1203.3417,1204.9601,1203.9555,1206.6706,1209.3388,1213.1037,1215.2329,1218.8158,1223.7635,1229.3385,1235.0084,1240.6574,1244.3919,1247.8688,1243.8539,1243.2431,1248.4233,1252.9695,1251.5075,1254.2118,1262.3739,1268.7565,1266.9466,1266.8482,1269.9993,1268.6395,1272.848,1277.22,1276.2474,1279.3937
8316-K,PROTECCION BANCOESTADO,B,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KB,1543.0513,1549.127,1553.5895,1554.4526,1559.1816,1564.9972,1570.8293,1575.3546,1577.3308,1578.7381,1580.4273,1583.0445,1590.7972,1597.8323,1603.0136,1606.9071,1612.3739,1616.2252,1620.4944,1626.875,1630.5835,1631.0421,1629.5893,1638.7535,1644.9653,1651.2161,1654.7276,1660.2718,1662.791,1665.1823,1667.4558,1671.3091,1671.4531,1670.0872,1673.7592,1677.7471,1682.9083,1687.6667,1688.7584,1690.5714,1695.4525,1699.0814,1702.7187,1705.4972,1707.3572,1705.4862,1708.8982,1712.2276,1717.1074,1719.7134,1724.3311,1730.8913,1738.3201,1745.8941,1753.4196,1758.2362,1762.701,1756.5685,1755.2601,1762.1113,1768.0641,1765.5674,1768.9183,1779.9779,1788.5082,1785.5032,1784.8959,1788.8662,1786.4969,1791.953,1797.6514,1795.8112,1799.766
8316-K,PROTECCION BANCOESTADO,BE,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0046,1008.8863,1012.5371,1010.1368,1010.471,1015.5435,1020.1078,1019.7273,1022.7991,1030.3017,1036.3909,1035.7634,1036.5629,1040.0242,1039.7649,1044.1006,1048.5483,1048.6402,1052.1186
8316-K,PROTECCION BANCOESTADO,C,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KC,1411.9328,1416.9747,1420.4821,1420.7153,1424.4614,1429.2153,1433.9615,1437.5112,1438.7515,1439.4531,1440.4296,1442.2317,1448.709,1454.5655,1458.6924,1461.6633,1466.0432,1468.9701,1472.2549,1477.4545,1480.2431,1480.0609,1478.1642,1485.876,1490.9054,1496.0244,1498.5998,1503.0327,1504.7049,1506.2794,1507.7263,1510.5996,1510.1388,1508.2948,1511.0197,1514.0077,1518.0513,1521.7878,1522.1567,1523.1948,1526.9752,1529.6449,1532.2998,1534.1798,1535.2522,1532.9499,1535.4159,1537.7854,1541.5447,1543.3207,1546.8392,1552.1167,1558.1482,1564.325,1570.4329,1574.1102,1577.4902,1571.3666,1569.5819,1575.0714,1579.7536,1576.9263,1579.2805,1588.5328,1595.5005,1592.1967,1591.0118,1593.9063,1591.1726,1595.387,1599.8342,1597.5506,1600.4215
8316-K,PROTECCION BANCOESTADO,F,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.5009,1003.5301,1007.4178,1010.5358,1013.6743,1016.3042,1018.3594,1018.236,1021.2728,1024.2957,1028.2518,1030.7517,1034.5639,1039.5131,1045.0274,1050.6053,1056.199,1060.17,1063.9013,1061.2715,1061.5178,1066.7378,1071.4232,1070.9194,1074.0343,1081.805,1088.0872,1087.3211,1088.0496,1091.5717,1091.1917,1095.6302,1100.189,1100.1733,1103.7102
8316-K,PROTECCION BANCOESTADO,I,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KI,1087.4748,1092.5543,1096.5879,1098.056,1102.2874,1107.265,1112.2903,1116.3969,1118.6724,1120.5761,1122.6532,1125.4219,1131.8483,1137.714,1142.3265,1145.9975,1150.8264,1154.4782,1158.464,1163.9662,1167.5327,1168.8057,1168.6788,1176.2017,1181.6151,1186.9718,1190.4581,1195.3818,1198.164,1200.8264,1203.4386,1207.1953,1208.2443,1208.2335,1211.8379,1215.7078,1220.434,1224.779,1226.5626,1228.8406,1233.3854,1236.9929,1240.6437,1243.6733,1246.0043,1245.6456,1249.1147,1252.5607,1257.1465,1259.9743,1264.3795,1270.1833,1276.6666,1283.2329,1289.8066,1294.3958,1298.6986,1295.2272,1295.2756,1301.3832,1306.8358,1305.9779,1309.5149,1318.7337,1326.1254,1324.9337,1325.5544,1329.5775,1328.856,1333.9926,1339.2822,1338.9935,1343.0277
8316-K,PROTECCION BANCOESTADO,IPA,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KIPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.4876,1003.3851,1004.7345,1003.8971,1006.161,1008.3859,1011.5252,1013.3006,1016.2881,1020.4137,1025.0623,1029.7901,1034.5005,1037.6145,1040.5137,1037.1659,1036.6566,1040.9761,1044.767,1043.5479,1045.8029,1052.6088,1057.931,1056.4218,1056.3397,1058.9673,1057.8334,1061.3426,1064.9881,1064.1773,1066.8008
8316-K,PROTECCION BANCOESTADO,VIVIENDA,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8316-KVIVIENDA,,,,,,,,,,,,,1000.1811,1005.5298,1009.7839,1013.2013,1017.6495,1021.0525,1024.7578,1029.806,1033.1371,1034.4455,1034.5091,1041.3514,1046.3282,1051.2384,1054.5115,1059.0531,1061.7046,1064.2449,1066.7474,1070.2656,1071.3779,1071.5567,1074.9362,1078.5586,1082.942,1086.97,1088.7444,1090.952,1095.1794,1098.5695,1102.0055,1104.8908,1107.15,1107.0259,1110.2978,1113.5566,1117.83,1120.5224,1124.6377,1129.9923,1135.9598,1141.9966,1148.0486,1152.336,1156.3633,1153.4752,1153.7145,1159.3584,1164.4207,1163.8476,1167.2049,1175.6218,1182.4192,1181.5576,1182.319,1186.1159,1185.674,1190.4664,1195.3903,1195.3427,1199.1549
8790-4,PROTECCION UF,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4A,1263.4815,1269.3963,1271.2073,1270.7419,1275.2783,1283.179,1293.6557,1299.3703,1297.9573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,APV1,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4APV1,1256.3329,1263.1097,1265.9064,1266.4074,1271.9301,1280.7841,1292.2367,1298.9406,1298.4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,APV2,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4APV2,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,APV3,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4APV3,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,APV4,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4APV4,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,APVC,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4APVC,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,F,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4F,1258.0034,1263.7766,1265.4512,1264.8637,1269.2499,1276.9878,1287.2832,1292.8388,1291.3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,I,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4I,1253.2909,1258.9844,1260.5883,1259.941,1264.2461,1271.8908,1282.0796,1287.5471,1285.9571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,M,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4M,1290.732,1297.1532,1299.4241,1299.3554,1304.4158,1312.9081,1324.056,1330.3356,1329.3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,P,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4P,1301.8618,1308.6149,1311.2127,1311.4404,1316.8559,1325.7296,1337.2991,1343.9561,1343.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790-4,PROTECCION UF,R,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8790-4R,1235.0094,1240.4162,1241.7708,1240.915,1244.9286,1252.2362,1262.0385,1267.1902,1265.4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694-0,PROYECCIÃ“N A,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.2861,1853.3924,1837.5979,1945.6254,1921.1556,2025.7475,1997.7196,1960.0116,2121.6052,2079.1963,2174.6521
8694-0,PROYECCIÃ“N A,B-APV/APVC,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0B-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.3841,2233.6059,2217.9391,2351.7818,2325.7353,2456.0828,2425.6654,2383.4989,2583.8039,2536.0069,2656.4789
8694-0,PROYECCIÃ“N A,CUI,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0CUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0585,1053.4634,1044.4858,1105.8883,1091.9798,1151.4295,1135.4985,1114.0654,1205.9148,1181.8097,1236.0662
8694-0,PROYECCIÃ“N A,D,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.7717,2162.023,2145.5872,2273.7604,2247.2468,2371.7902,2341.0746,2299.0165,2490.7937,2443.2697,2557.8246
8694-0,PROYECCIÃ“N A,H-APV/APVC,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0H-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.8701,1638.5739,1627.6321,1726.4184,1707.8766,1804.2069,1782.447,1752.0554,1899.9179,1865.4038,1954.683
8694-0,PROYECCIÃ“N A,I-APV/APVC,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0I-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.7755,1852.9637,1840.5902,1952.3016,1931.3337,2040.2678,2015.6609,1981.2929,2148.5016,2109.4717,2210.4321
8694-0,PROYECCIÃ“N A,Z,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8694-0Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
8695-9,PROYECCIÃ“N C,A,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.2331,1667.1408,1691.3576,1739.0671,1713.3457,1778.087,1740.2158,1728.8359,1803.8665,1785.9886,1840.9602
8695-9,PROYECCIÃ“N C,B-APV/APVC,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9B-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.7853,1970.2897,2002.2043,2061.9653,2034.816,2115.1847,2073.4351,2063.271,2156.2492,2138.3972,2207.8574
8695-9,PROYECCIÃ“N C,CUI,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9CUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.5202,1075.9645,1091.5939,1122.3854,1105.7849,1147.5687,1123.1268,1115.7823,1164.2066,1152.6683,1188.1463
8695-9,PROYECCIÃ“N C,D,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.4137,1886.1991,1915.3743,1971.17,1943.8172,2019.1389,1977.9078,1966.7966,2053.9971,2035.527,2100.1304
8695-9,PROYECCIÃ“N C,H-APV/APVC,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9H-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.5395,1609.2042,1635.6163,1684.7808,1662.9498,1728.997,1695.2174,1687.2645,1763.6599,1749.4286,1806.6378
8695-9,PROYECCIÃ“N C,I-APV/APVC,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9I-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.8149,1695.0494,1722.8705,1774.6578,1751.6622,1821.2329,1785.6512,1777.2741,1857.7449,1842.7545,1903.0156
8695-9,PROYECCIÃ“N C,Z,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8695-9Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.7299,1111.6766,1130.7748,1165.6144,1151.3783,1198.0103,1175.4619,1170.8296,1224.7353,1215.7688,1256.4758
8696-7,PROYECCIÃ“N E,A,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.1699,1571.8575,1637.4243,1635.6209,1621.5596,1657.086,1603.0802,1613.1273,1626.7838,1633.4128,1660.0963
8696-7,PROYECCIÃ“N E,B-APV/APVC,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7B-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.8944,1682.4111,1753.2175,1751.8939,1737.4555,1776.1573,1718.8668,1730.2594,1745.5126,1753.2535,1782.5213
8696-7,PROYECCIÃ“N E,CUI,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7CUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.2647,1090.4688,1136.0699,1134.9294,1125.2859,1150.0555,1112.6828,1119.7693,1129.3592,1134.0756,1152.7095
8696-7,PROYECCIÃ“N E,D,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.8954,1680.4369,1751.2741,1750.0621,1735.7517,1774.531,1717.401,1728.8964,1744.2474,1752.0967,1783.6874
8696-7,PROYECCIÃ“N E,E,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.6951,1015.7102,983.7945,991.1963,1000.7952,1001.8465,1001.8465
8696-7,PROYECCIÃ“N E,H-APV/APVC,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7H-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.9384,1574.1053,1641.3265,1641.0286,1628.4692,1665.7308,1612.9273,1624.5807,1639.8429,1648.0922,1676.601
8696-7,PROYECCIÃ“N E,I-APV/APVC,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7I-APV/APVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.272,1540.0958,1605.8645,1605.5731,1593.2851,1629.7415,1578.0789,1589.4806,1604.4131,1612.484,1640.3768
8696-7,PROYECCIÃ“N E,Z,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8696-7Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555,1032.2555
9038-7,QUANT GLOBAL,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,9038-7A,1313.352,1270.7016,1303.9824,1242.9755,1254.4196,1260.7017,1322.5522,1283.1808,1249.7132,1247.8489,1270.7015,1278.3918,1257.1388,1252.86,1264.9609,1268.1943,1284.4183,1321.939,1370.5637,1327.6176,1323.6673,1277.8001,1300.1818,1285.7887,1338.1185,1342.8562,1321.0656,1318.9576,1371.6608,1364.8541,1408.2761,1405.0371,1388.0838,1410.2621,1378.28,1413.4511,1490.5695,1418.9329,1383.7833,1364.272,1328.5084,1317.6398,1321.5557,1355.9348,1342.1326,1229.8145,1264.3744,1177.5989,1227.1445,1193.1306,1171.8775,1187.9334,1085.1734,1167.662,1183.9104,1227.7331,1192.8519,1207.071,1196.5538,1214.7498,1170.4729,,,,,,,,,,,,
9038-7,QUANT GLOBAL,B,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,9038-7B,2665.6336,2580.0575,2648.7559,2525.8711,2550.2103,2564.0354,2690.9705,2611.9716,2544.8926,2542.1758,2589.7968,2606.5769,2564.3315,2556.6195,2582.409,2590.0737,2624.3223,2702.0939,2802.6745,2716.0063,2709.0381,2616.2762,2663.1963,2634.8338,2743.2324,2754.0014,2710.463,2707.25,2816.6222,2803.7968,2894.2265,2888.7963,2855.1131,2901.963,2837.3181,2910.9571,3071.0832,2924.6091,2853.3724,2814.2967,2741.686,2720.3734,2729.6169,2801.8147,2774.4344,2543.3323,2615.8789,2437.3831,2541.0113,2471.5273,2428.5336,2462.8187,2250.7323,2422.8156,2457.5738,2549.6235,2478.205,2508.8113,2487.9745,2526.8814,2435.8123,2253.0026,2219.5407,,,,,,,,,,
9038-7,QUANT GLOBAL,L,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,9038-7L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.1981,1065.6728,,,,,,,,,,
9234-7,REAL ESTATE EUROPE,UNICA,Inversionistas Calificados Accionario Internacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8,P,9234-7UNICA,,,,,,,,,1000,1067.1677,1046.544,1032.854,991.4799,990.9279,1051.2441,1038.9557,1080.2846,1084.9456,1152.3303,1163.0854,1150.6115,1074.2998,1038.9614,1097.6484,1062.2111,1112.9796,1119.8792,1160.9737,1234.6829,1221.2669,1223.1341,1280.8005,1304.4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9259-2,REFUGIO NOMINAL,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,9259-2A,,,,,,,,,,,,1001.4451,1005.4243,1009.365,1013.0334,1016.5659,1019.1105,1023.1159,1026.5782,1031.0909,1034.2229,1037.4016,1039.7884,1043.936,1049.6366,1052.3263,1054.8972,1059.3687,1061.6515,1063.7783,1066.5155,1068.3143,1069.8894,1071.6059,1073.078,1074.8829,1078.3823,1080.7636,1082.0585,1084.6188,1086.2654,1088.6611,1091.1449,1093.1025,1094.5706,1094.2077,1096.6147,1099.9774,1102.7245,1105.1934,1108.1796,1111.4868,1115.6026,1121.1077,1125.0619,1128.1221,1130.9512,1130.4545,1129.7285,1131.9867,1134.8822,1133.1509,1136.0519,1144.1824,1149.489,1148.7189,1148.3409,1150.7997,1150.4486,1152.6523,1155.3416,,
9259-2,REFUGIO NOMINAL,B,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,9259-2B,,,,,,,,,,,,1001.7458,1005.6854,1009.5871,1013.2133,1016.7047,1019.2071,1023.1709,1026.5898,1031.0587,1034.1482,1037.2827,1039.6265,1043.7291,1049.384,1052.0329,1054.558,1058.9843,1061.2208,1063.3027,1065.9934,1067.7458,1069.2761,1070.9463,1072.3734,1074.1314,1077.5827,1079.9208,1081.1689,1083.6826,1085.2817,1087.6303,1090.0656,1091.9747,1093.3965,1092.9877,1095.3471,1098.6593,1101.3563,1103.7799,1106.7154,1109.9727,1114.0357,1119.4873,1123.3877,1126.3953,1129.1736,1128.6299,1127.8587,1130.0645,1132.9071,1131.1345,1133.9823,1142.0508,1147.2994,1146.4835,1146.057,1148.4617,1148.0626,1150.2107,1152.8438,,
9259-2,REFUGIO NOMINAL,C,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,9259-2C,,,,,,,,,,,,1001.8299,1006.0668,1010.2508,1014.1808,1017.9682,1020.7771,1025.0417,1028.7725,1033.5581,1036.9532,1040.4054,1043.0562,1047.4838,1053.4721,1056.4148,1059.2654,1064.0178,1066.5824,1068.9827,1072.0064,1074.088,1075.937,1077.9378,1079.6849,1081.7765,1085.5749,1088.2225,1089.804,1092.6521,1094.5899,1097.2745,1100.0582,1102.3127,1104.0654,1103.9807,1106.6821,1110.3585,1113.4152,1116.165,1119.466,1123.0839,1127.5299,1133.3733,1137.6606,1141.0458,1144.1894,1143.9784,1143.5256,1146.1034,1149.3272,1147.8467,1151.0778,1159.6009,1165.2751,1164.7809,1164.6935,1167.484,1167.4149,1169.9483,1172.9664,,
